3750
(-2.2,-2.6,1.94664) (-0.18169, -0.184698, 0.965855) (0, 0)
(-2.2,-2.2,1.86671) (0.451406, 0.451406, 0.769718) (0, 0)
(-2.6,-2.2,1.94664) (-0.184698, -0.18169, 0.965855) (0, 0)
(-2.2,-2.2,1.86671) (0.451406, 0.451406, 0.769718) (0, 0)
(-2.6,-1.8,1.86552) (0.448934, 0.45353, 0.769915) (0, 0)
(-2.6,-1.8,1.86552) (0.448934, 0.45353, 0.769915) (0, 0)
(-2.2,-2.2,1.86671) (0.451406, 0.451406, 0.769718) (0, 0)
(-2.2,-1.8,1.48934) (0.61773, 0.618886, 0.485169) (0, 0)
(-2.6,-1.8,1.86552) (0.448934, 0.45353, 0.769915) (0, 0)
(-2.2,-1.8,1.48934) (0.61773, 0.618886, 0.485169) (0, 0)
(-2.6,-1.4,1.48744) (0.616387, 0.619854, 0.485643) (0, 0)
(-2.6,-1.4,1.48744) (0.616387, 0.619854, 0.485643) (0, 0)
(-2.2,-1.8,1.48934) (0.61773, 0.618886, 0.485169) (0, 0)
(-2.2,-1.4,0.873084) (0.655767, 0.656807, 0.372255) (0, 0)
(-2.6,-1.4,1.48744) (0.616387, 0.619854, 0.485643) (0, 0)
(-2.2,-1.4,0.873084) (0.655767, 0.656807, 0.372255) (0, 0)
(-2.6,-0.999999,0.871409) (0.655072, 0.657152, 0.372871) (0, 0)
(-2.6,-0.999999,0.871409) (0.655072, 0.657152, 0.372871) (0, 0)
(-2.2,-1.4,0.873084) (0.655767, 0.656807, 0.372255) (0, 0)
(-2.2,-0.999999,0.11539) (0.665542, 0.665729, 0.337429) (0, 0)
(-2.6,-0.999999,0.871409) (0.655072, 0.657152, 0.372871) (0, 0)
(-2.2,-0.999999,0.11539) (0.665542, 0.665729, 0.337429) (0, 0)
(-2.6,-0.599999,0.115095) (0.665285, 0.665597, 0.338195) (0, 0)
(-2.6,-0.599999,0.115095) (0.665285, 0.665597, 0.338195) (0, 0)
(-2.2,-0.999999,0.11539) (0.665542, 0.665729, 0.337429) (0, 0)
(-2.2,-0.599999,-0.663047) (0.662092, 0.660591, 0.353912) (0, 0)
(-2.6,-0.599999,0.115095) (0.665285, 0.665597, 0.338195) (0, 0)
(-2.2,-0.599999,-0.663047) (0.662092, 0.660591, 0.353912) (0, 0)
(-2.6,-0.199999,-0.660929) (0.662201, 0.659949, 0.354904) (0, 0)
(-2.6,-0.199999,-0.660929) (0.662201, 0.659949, 0.354904) (0, 0)
(-2.2,-0.599999,-0.663047) (0.662092, 0.660591, 0.353912) (0, 0)
(-2.2,-0.199999,-1.33781) (0.639284, 0.634636, 0.434227) (0, 0)
(-2.6,-0.199999,-0.660929) (0.662201, 0.659949, 0.354904) (0, 0)
(-2.2,-0.199999,-1.33781) (0.639284, 0.634636, 0.434227) (0, 0)
(-2.6,0.200001,-1.33268) (0.639745, 0.633244, 0.435579) (0, 0)
(-2.6,0.200001,-1.33268) (0.639745, 0.633244, 0.435579) (0, 0)
(-2.2,-0.199999,-1.33781) (0.639284, 0.634636, 0.434227) (0, 0)
(-2.2,0.200001,-1.80093) (0.544226, 0.533025, 0.647845) (0, 0)
(-2.6,0.200001,-1.33268) (0.639745, 0.633244, 0.435579) (0, 0)
(-2.2,0.200001,-1.80093) (0.544226, 0.533025, 0.647845) (0, 0)
(-2.6,0.600001,-1.79288) (0.545051, 0.530145, 0.649512) (0, 0)
(-2.6,0.600001,-1.79288) (0.545051, 0.530145, 0.649512) (0, 0)
(-2.2,0.200001,-1.80093) (0.544226, 0.533025, 0.647845) (0, 0)
(-2.2,0.600001,-1.97846) (0.0748863, 0.0528208, 0.995792) (0, 0)
(-2.6,0.600001,-1.79288) (0.545051, 0.530145, 0.649512) (0, 0)
(-2.2,0.600001,-1.97846) (0.0748863, 0.0528208, 0.995792) (0, 0)
(-2.6,1,-1.96836) (0.0776375, 0.0494134, 0.995756) (0, 0)
(-2.6,1,-1.96836) (0.0776375, 0.0494134, 0.995756) (0, 0)
(-2.2,0.600001,-1.97846) (0.0748863, 0.0528208, 0.995792) (0, 0)
(-2.2,1,-1.84243) (-0.493335, -0.509954, 0.704675) (0, 0)
(-2.6,1,-1.96836) (0.0776375, 0.0494134, 0.995756) (0, 0)
(-2.2,1,-1.84243) (-0.493335, -0.509954, 0.704675) (0, 0)
(-2.6,1.4,-1.83185) (-0.489832, -0.510545, 0.706689) (0, 0)
(-2.6,1.4,-1.83185) (-0.489832, -0.510545, 0.706689) (0, 0)
(-2.2,1,-1.84243) (-0.493335, -0.509954, 0.704675) (0, 0)
(-2.2,1.4,-1.41533) (-0.623891, -0.633226, 0.458023) (0, 0)
(-2.6,1.4,-1.83185) (-0.489832, -0.510545, 0.706689) (0, 0)
(-2.2,1.4,-1.41533) (-0.623891, -0.633226, 0.458023) (0, 0)
(-2.6,1.8,-1.4063) (-0.622007, -0.633401, 0.460337) (0, 0)
(-2.6,1.8,-1.4063) (-0.622007, -0.633401, 0.460337) (0, 0)
(-2.2,1.4,-1.41533) (-0.623891, -0.633226, 0.458023) (0, 0)
(-2.2,1.8,-0.76635) (-0.656494, -0.660951, 0.363537) (0, 0)
(-2.6,1.8,-1.4063) (-0.622007, -0.633401, 0.460337) (0, 0)
(-2.2,1.8,-0.76635) (-0.656494, -0.660951, 0.363537) (0, 0)
(-2.6,2.2,-0.760974) (-0.655433, -0.660777, 0.365762) (0, 0)
(-2.6,2.2,-0.760974) (-0.655433, -0.660777, 0.365762) (0, 0)
(-2.2,1.8,-0.76635) (-0.656494, -0.660951, 0.363537) (0, 0)
(-2.2,2.2,2.33847e-06) (-0.665209, -0.665209, 0.339107) (0, 0)
(-2.6,2.2,-0.760974) (-0.655433, -0.660777, 0.365762) (0, 0)
(-2.2,2.2,2.33847e-06) (-0.665209, -0.665209, 0.339107) (0, 0)
(-2.6,2.6,2.32058e-06) (-0.664618, -0.664618, 0.341417) (0, 0)
(-2.6,2.6,2.32058e-06) (-0.664618, -0.664618, 0.341417) (0, 0)
(-2.2,2.2,2.33847e-06) (-0.665209, -0.665209, 0.339107) (0, 0)
(-2.2,2.6,0.760978) (-0.660777, -0.655433, 0.365763) (0, 0)
(-2.6,2.6,2.32058e-06) (-0.664618, -0.664618, 0.341417) (0, 0)
(-2.2,2.6,0.760978) (-0.660777, -0.655433, 0.365763) (0, 0)
(-2.6,3,0.754673) (-0.660479, -0.654252, 0.368404) (0, 0)
(-2.6,3,0.754673) (-0.660479, -0.654252, 0.368404) (0, 0)
(-2.2,2.6,0.760978) (-0.660777, -0.655433, 0.365763) (0, 0)
(-2.2,3,1.39555) (-0.63339, -0.619947, 0.463123) (0, 0)
(-2.6,3,0.754673) (-0.660479, -0.654252, 0.368404) (0, 0)
(-2.2,3,1.39555) (-0.63339, -0.619947, 0.463123) (0, 0)
(-2.6,3.4,1.3831) (-0.633188, -0.617707, 0.46638) (0, 0)
(-2.6,3.4,1.3831) (-0.633188, -0.617707, 0.46638) (0, 0)
(-2.2,3,1.39555) (-0.63339, -0.619947, 0.463123) (0, 0)
(-2.2,3.4,1.80393) (-0.510671, -0.481899, 0.712032) (0, 0)
(-2.6,3.4,1.3831) (-0.633188, -0.617707, 0.46638) (0, 0)
(-2.2,3.4,1.80393) (-0.510671, -0.481899, 0.712032) (0, 0)
(-2.6,3.8,1.78669) (-0.510193, -0.477473, 0.715348) (0, 0)
(-2.6,3.8,1.78669) (-0.510193, -0.477473, 0.715348) (0, 0)
(-2.2,3.4,1.80393) (-0.510671, -0.481899, 0.712032) (0, 0)
(-2.2,3.8,1.92353) (0.0390936, 0.0850556, 0.995609) (0, 0)
(-2.6,3.8,1.78669) (-0.510193, -0.477473, 0.715348) (0, 0)
(-2.2,3.8,1.92353) (0.0390936, 0.0850556, 0.995609) (0, 0)
(-2.6,4.2,1.90393) (0.0356599, 0.0872164, 0.995551) (0, 0)
(-2.6,4.2,1.90393) (0.0356599, 0.0872164, 0.995551) (0, 0)
(-2.2,3.8,1.92353) (0.0390936, 0.0850556, 0.995609) (0, 0)
(-2.2,4.2,1.73864) (0.515761, 0.545176, 0.660889) (0, 0)
(-2.6,4.2,1.90393) (0.0356599, 0.0872164, 0.995551) (0, 0)
(-2.2,4.2,1.73864) (0.515761, 0.545176, 0.660889) (0, 0)
(-2.6,4.6,1.71983) (0.511442, 0.544375, 0.664894) (0, 0)
(-2.6,4.6,1.71983) (0.511442, 0.544375, 0.664894) (0, 0)
(-2.2,4.2,1.73864) (0.515761, 0.545176, 0.660889) (0, 0)
(-2.2,4.6,1.28247) (0.623861, 0.639532, 0.449217) (0, 0)
(-2.6,4.6,1.71983) (0.511442, 0.544375, 0.664894) (0, 0)
(-2.2,4.6,1.28247) (0.623861, 0.639532, 0.449217) (0, 0)
(-2.6,5,1.26778) (0.62147, 0.638943, 0.45335) (0, 0)
(-2.6,5,1.26778) (0.62147, 0.638943, 0.45335) (0, 0)
(-2.2,4.6,1.28247) (0.623861, 0.639532, 0.449217) (0, 0)
(-2.2,5,0.631159) (0.653728, 0.660443, 0.369397) (0, 0)
(-2.2,-5,-1.49537) (-0.603068, -0.594154, 0.532249) (0, 0)
(-1.8,-5,-0.933957) (-0.65111, -0.646354, 0.397847) (0, 0)
(-2.2,-4.6,-0.938151) (-0.650977, -0.647407, 0.396349) (0, 0)
(-2.2,-4.6,-0.938151) (-0.650977, -0.647407, 0.396349) (0, 0)
(-1.8,-5,-0.933957) (-0.65111, -0.646354, 0.397847) (0, 0)
(-1.8,-4.6,-0.221995) (-0.662663, -0.661791, 0.350585) (0, 0)
(-2.2,-4.6,-0.938151) (-0.650977, -0.647407, 0.396349) (0, 0)
(-1.8,-4.6,-0.221995) (-0.662663, -0.661791, 0.350585) (0, 0)
(-2.2,-4.2,-0.222849) (-0.66285, -0.662227, 0.349406) (0, 0)
(-2.2,-4.2,-0.222849) (-0.66285, -0.662227, 0.349406) (0, 0)
(-1.8,-4.6,-0.221995) (-0.662663, -0.661791, 0.350585) (0, 0)
(-1.8,-4.2,0.535977) (-0.659503, -0.661342, 0.357327) (0, 0)
(-2.2,-4.2,-0.222849) (-0.66285, -0.662227, 0.349406) (0, 0)
(-1.8,-4.2,0.535977) (-0.659503, -0.661342, 0.357327) (0, 0)
(-2.2,-3.8,0.537694) (-0.660079, -0.661305, 0.356331) (0, 0)
(-2.2,-3.8,0.537694) (-0.660079, -0.661305, 0.356331) (0, 0)
(-1.8,-4.2,0.535977) (-0.659503, -0.661342, 0.357327) (0, 0)
(-1.8,-3.8,1.21867) (-0.63837, -0.642503, 0.42388) (0, 0)
(-2.2,-3.8,0.537694) (-0.660079, -0.661305, 0.356331) (0, 0)
(-1.8,-3.8,1.21867) (-0.63837, -0.642503, 0.42388) (0, 0)
(-2.2,-3.4,1.2218) (-0.639492, -0.641972, 0.422992) (0, 0)
(-2.2,-3.4,1.2218) (-0.639492, -0.641972, 0.422992) (0, 0)
(-1.8,-3.8,1.21867) (-0.63837, -0.642503, 0.42388) (0, 0)
(-1.8,-3.4,1.71538) (-0.559002, -0.565657, 0.606258) (0, 0)
(-2.2,-3.4,1.2218) (-0.639492, -0.641972, 0.422992) (0, 0)
(-1.8,-3.4,1.71538) (-0.559002, -0.565657, 0.606258) (0, 0)
(-2.2,-3,1.71867) (-0.561066, -0.564396, 0.605527) (0, 0)
(-2.2,-3,1.71867) (-0.561066, -0.564396, 0.605527) (0, 0)
(-1.8,-3.4,1.71538) (-0.559002, -0.565657, 0.606258) (0, 0)
(-1.8,-3,1.94415) (-0.178465, -0.187479, 0.96592) (0, 0)
(-2.2,-3,1.71867) (-0.561066, -0.564396, 0.605527) (0, 0)
(-1.8,-3,1.94415) (-0.178465, -0.187479, 0.96592) (0, 0)
(-2.2,-2.6,1.94664) (-0.18169, -0.184698, 0.965855) (0, 0)
(-2.2,-2.6,1.94664) (-0.18169, -0.184698, 0.965855) (0, 0)
(-1.8,-3,1.94415) (-0.178465, -0.187479, 0.96592) (0, 0)
(-1.8,-2.6,1.86552) (0.45353, 0.448934, 0.769915) (0, 0)
(-2.2,-2.6,1.94664) (-0.18169, -0.184698, 0.965855) (0, 0)
(-1.8,-2.6,1.86552) (0.45353, 0.448934, 0.769915) (0, 0)
(-2.2,-2.2,1.86671) (0.451406, 0.451406, 0.769718) (0, 0)
(-2.2,-2.2,1.86671) (0.451406, 0.451406, 0.769718) (0, 0)
(-1.8,-2.6,1.86552) (0.45353, 0.448934, 0.769915) (0, 0)
(-1.8,-2.2,1.48934) (0.618886, 0.61773, 0.485169) (0, 0)
(-2.2,-2.2,1.86671) (0.451406, 0.451406, 0.769718) (0, 0)
(-1.8,-2.2,1.48934) (0.618886, 0.61773, 0.485169) (0, 0)
(-2.2,-1.8,1.48934) (0.61773, 0.618886, 0.485169) (0, 0)
(-2.2,-1.8,1.48934) (0.61773, 0.618886, 0.485169) (0, 0)
(-1.8,-2.2,1.48934) (0.618886, 0.61773, 0.485169) (0, 0)
(-1.8,-1.8,0.873642) (0.656346, 0.656346, 0.37205) (0, 0)
(-2.2,-1.8,1.48934) (0.61773, 0.618886, 0.485169) (0, 0)
(-1.8,-1.8,0.873642) (0.656346, 0.656346, 0.37205) (0, 0)
(-2.2,-1.4,0.873084) (0.655767, 0.656807, 0.372255) (0, 0)
(-2.2,-1.4,0.873084) (0.655767, 0.656807, 0.372255) (0, 0)
(-1.8,-1.8,0.873642) (0.656346, 0.656346, 0.37205) (0, 0)
(-1.8,-1.4,0.115538) (0.665701, 0.665764, 0.337047) (0, 0)
(-2.2,-1.4,0.873084) (0.655767, 0.656807, 0.372255) (0, 0)
(-1.8,-1.4,0.115538) (0.665701, 0.665764, 0.337047) (0, 0)
(-2.2,-0.999999,0.11539) (0.665542, 0.665729, 0.337429) (0, 0)
(-2.2,-0.999999,0.11539) (0.665542, 0.665729, 0.337429) (0, 0)
(-1.8,-1.4,0.115538) (0.665701, 0.665764, 0.337047) (0, 0)
(-1.8,-0.999999,-0.664321) (0.661876, 0.661125, 0.353318) (0, 0)
(-2.2,-0.999999,0.11539) (0.665542, 0.665729, 0.337429) (0, 0)
(-1.8,-0.999999,-0.664321) (0.661876, 0.661125, 0.353318) (0, 0)
(-2.2,-0.599999,-0.663047) (0.662092, 0.660591, 0.353912) (0, 0)
(-2.2,-0.599999,-0.663047) (0.662092, 0.660591, 0.353912) (0, 0)
(-1.8,-0.999999,-0.664321) (0.661876, 0.661125, 0.353318) (0, 0)
(-1.8,-0.599999,-1.34124) (0.638664, 0.635874, 0.433327) (0, 0)
(-2.2,-0.599999,-0.663047) (0.662092, 0.660591, 0.353912) (0, 0)
(-1.8,-0.599999,-1.34124) (0.638664, 0.635874, 0.433327) (0, 0)
(-2.2,-0.199999,-1.33781) (0.639284, 0.634636, 0.434227) (0, 0)
(-2.2,-0.199999,-1.33781) (0.639284, 0.634636, 0.434227) (0, 0)
(-1.8,-0.599999,-1.34124) (0.638664, 0.635874, 0.433327) (0, 0)
(-1.8,-0.199999,-1.8067) (0.543096, 0.535619, 0.646652) (0, 0)
(-2.2,-0.199999,-1.33781) (0.639284, 0.634636, 0.434227) (0, 0)
(-1.8,-0.199999,-1.8067) (0.543096, 0.535619, 0.646652) (0, 0)
(-2.2,0.200001,-1.80093) (0.544226, 0.533025, 0.647845) (0, 0)
(-2.2,0.200001,-1.80093) (0.544226, 0.533025, 0.647845) (0, 0)
(-1.8,-0.199999,-1.8067) (0.543096, 0.535619, 0.646652) (0, 0)
(-1.8,0.200001,-1.98608) (0.0720121, 0.0561899, 0.99582) (0, 0)
(-2.2,0.200001,-1.80093) (0.544226, 0.533025, 0.647845) (0, 0)
(-1.8,0.200001,-1.98608) (0.0720121, 0.0561899, 0.99582) (0, 0)
(-2.2,0.600001,-1.97846) (0.0748863, 0.0528208, 0.995792) (0, 0)
(-2.2,0.600001,-1.97846) (0.0748863, 0.0528208, 0.995792) (0, 0)
(-1.8,0.200001,-1.98608) (0.0720121, 0.0561899, 0.99582) (0, 0)
(-1.8,0.600001,-1.8507) (-0.496529, -0.509021, 0.703106) (0, 0)
(-2.2,0.600001,-1.97846) (0.0748863, 0.0528208, 0.995792) (0, 0)
(-1.8,0.600001,-1.8507) (-0.496529, -0.509021, 0.703106) (0, 0)
(-2.2,1,-1.84243) (-0.493335, -0.509954, 0.704675) (0, 0)
(-2.2,1,-1.84243) (-0.493335, -0.509954, 0.704675) (0, 0)
(-1.8,0.600001,-1.8507) (-0.496529, -0.509021, 0.703106) (0, 0)
(-1.8,1,-1.4226) (-0.625602, -0.632871, 0.456176) (0, 0)
(-2.2,1,-1.84243) (-0.493335, -0.509954, 0.704675) (0, 0)
(-1.8,1,-1.4226) (-0.625602, -0.632871, 0.456176) (0, 0)
(-2.2,1.4,-1.41533) (-0.623891, -0.633226, 0.458023) (0, 0)
(-2.2,1.4,-1.41533) (-0.623891, -0.633226, 0.458023) (0, 0)
(-1.8,1,-1.4226) (-0.625602, -0.632871, 0.456176) (0, 0)
(-1.8,1.4,-0.770777) (-0.657438, -0.661007, 0.361724) (0, 0)
(-2.2,1.4,-1.41533) (-0.623891, -0.633226, 0.458023) (0, 0)
(-1.8,1.4,-0.770777) (-0.657438, -0.661007, 0.361724) (0, 0)
(-2.2,1.8,-0.76635) (-0.656494, -0.660951, 0.363537) (0, 0)
(-2.2,1.8,-0.76635) (-0.656494, -0.660951, 0.363537) (0, 0)
(-1.8,1.4,-0.770777) (-0.657438, -0.661007, 0.361724) (0, 0)
(-1.8,1.8,2.35349e-06) (-0.665696, -0.665696, 0.33719) (0, 0)
(-2.2,1.8,-0.76635) (-0.656494, -0.660951, 0.363537) (0, 0)
(-1.8,1.8,2.35349e-06) (-0.665696, -0.665696, 0.33719) (0, 0)
(-2.2,2.2,2.33847e-06) (-0.665209, -0.665209, 0.339107) (0, 0)
(-2.2,2.2,2.33847e-06) (-0.665209, -0.665209, 0.339107) (0, 0)
(-1.8,1.8,2.35349e-06) (-0.665696, -0.665696, 0.33719) (0, 0)
(-1.8,2.2,0.766354) (-0.660951, -0.656494, 0.363538) (0, 0)
(-2.2,2.2,2.33847e-06) (-0.665209, -0.665209, 0.339107) (0, 0)
(-1.8,2.2,0.766354) (-0.660951, -0.656494, 0.363538) (0, 0)
(-2.2,2.6,0.760978) (-0.660777, -0.655433, 0.365763) (0, 0)
(-2.2,2.6,0.760978) (-0.660777, -0.655433, 0.365763) (0, 0)
(-1.8,2.2,0.766354) (-0.660951, -0.656494, 0.363538) (0, 0)
(-1.8,2.6,1.4063) (-0.6334, -0.622007, 0.460338) (0, 0)
(-2.2,2.6,0.760978) (-0.660777, -0.655433, 0.365763) (0, 0)
(-1.8,2.6,1.4063) (-0.6334, -0.622007, 0.460338) (0, 0)
(-2.2,3,1.39555) (-0.63339, -0.619947, 0.463123) (0, 0)
(-2.2,3,1.39555) (-0.63339, -0.619947, 0.463123) (0, 0)
(-1.8,2.6,1.4063) (-0.6334, -0.622007, 0.460338) (0, 0)
(-1.8,3,1.819) (-0.510785, -0.486018, 0.709144) (0, 0)
(-2.2,3,1.39555) (-0.63339, -0.619947, 0.463123) (0, 0)
(-1.8,3,1.819) (-0.510785, -0.486018, 0.709144) (0, 0)
(-2.2,3.4,1.80393) (-0.510671, -0.481899, 0.712032) (0, 0)
(-2.2,3.4,1.80393) (-0.510671, -0.481899, 0.712032) (0, 0)
(-1.8,3,1.819) (-0.510785, -0.486018, 0.709144) (0, 0)
(-1.8,3.4,1.94084) (0.0425393, 0.0827337, 0.995663) (0, 0)
(-2.2,3.4,1.80393) (-0.510671, -0.481899, 0.712032) (0, 0)
(-1.8,3.4,1.94084) (0.0425393, 0.0827337, 0.995663) (0, 0)
(-2.2,3.8,1.92353) (0.0390936, 0.0850556, 0.995609) (0, 0)
(-2.2,3.8,1.92353) (0.0390936, 0.0850556, 0.995609) (0, 0)
(-1.8,3.4,1.94084) (0.0425393, 0.0827337, 0.995663) (0, 0)
(-1.8,3.8,1.75541) (0.519789, 0.545636, 0.657344) (0, 0)
(-2.2,3.8,1.92353) (0.0390936, 0.0850556, 0.995609) (0, 0)
(-1.8,3.8,1.75541) (0.519789, 0.545636, 0.657344) (0, 0)
(-2.2,4.2,1.73864) (0.515761, 0.545176, 0.660889) (0, 0)
(-2.2,4.2,1.73864) (0.515761, 0.545176, 0.660889) (0, 0)
(-1.8,3.8,1.75541) (0.519789, 0.545636, 0.657344) (0, 0)
(-1.8,4.2,1.29567) (0.626074, 0.639929, 0.445559) (0, 0)
(-2.2,4.2,1.73864) (0.515761, 0.545176, 0.660889) (0, 0)
(-1.8,4.2,1.29567) (0.626074, 0.639929, 0.445559) (0, 0)
(-2.2,4.6,1.28247) (0.623861, 0.639532, 0.449217) (0, 0)
(-2.2,4.6,1.28247) (0.623861, 0.639532, 0.449217) (0, 0)
(-1.8,4.2,1.29567) (0.626074, 0.639929, 0.445559) (0, 0)
(-1.8,4.6,0.638063) (0.655066, 0.661043, 0.365938) (0, 0)
(-2.2,4.6,1.28247) (0.623861, 0.639532, 0.449217) (0, 0)
(-1.8,4.6,0.638063) (0.655066, 0.661043, 0.365938) (0, 0)
(-2.2,5,0.631159) (0.653728, 0.660443, 0.369397) (0, 0)
(-2.2,5,0.631159) (0.653728, 0.660443, 0.369397) (0, 0)
(-1.8,4.6,0.638063) (0.655066, 0.661043, 0.365938) (0, 0)
(-1.8,5,-0.11034) (0.662638, 0.661585, 0.351022) (0, 0)
(-1.8,-5,-0.933957) (-0.65111, -0.646354, 0.397847) (0, 0)
(-1.4,-5,-0.220862) (-0.662369, -0.661249, 0.352162) (0, 0)
(-1.8,-4.6,-0.221995) (-0.662663, -0.661791, 0.350585) (0, 0)
(-1.8,-4.6,-0.221995) (-0.662663, -0.661791, 0.350585) (0, 0)
(-1.4,-5,-0.220862) (-0.662369, -0.661249, 0.352162) (0, 0)
(-1.4,-4.6,0.533581) (-0.658818, -0.661268, 0.358725) (0, 0)
(-1.8,-4.6,-0.221995) (-0.662663, -0.661791, 0.350585) (0, 0)
(-1.4,-4.6,0.533581) (-0.658818, -0.661268, 0.358725) (0, 0)
(-1.8,-4.2,0.535977) (-0.659503, -0.661342, 0.357327) (0, 0)
(-1.8,-4.2,0.535977) (-0.659503, -0.661342, 0.357327) (0, 0)
(-1.4,-4.6,0.533581) (-0.658818, -0.661268, 0.358725) (0, 0)
(-1.4,-4.2,1.214) (-0.6371, -0.642881, 0.425215) (0, 0)
(-1.8,-4.2,0.535977) (-0.659503, -0.661342, 0.357327) (0, 0)
(-1.4,-4.2,1.214) (-0.6371, -0.642881, 0.425215) (0, 0)
(-1.8,-3.8,1.21867) (-0.63837, -0.642503, 0.42388) (0, 0)
(-1.8,-3.8,1.21867) (-0.63837, -0.642503, 0.42388) (0, 0)
(-1.4,-4.2,1.214) (-0.6371, -0.642881, 0.425215) (0, 0)
(-1.4,-3.8,1.7099) (-0.556674, -0.566645, 0.607476) (0, 0)
(-1.8,-3.8,1.21867) (-0.63837, -0.642503, 0.42388) (0, 0)
(-1.4,-3.8,1.7099) (-0.556674, -0.566645, 0.607476) (0, 0)
(-1.8,-3.4,1.71538) (-0.559002, -0.565657, 0.606258) (0, 0)
(-1.8,-3.4,1.71538) (-0.559002, -0.565657, 0.606258) (0, 0)
(-1.4,-3.8,1.7099) (-0.556674, -0.566645, 0.607476) (0, 0)
(-1.4,-3.4,1.93918) (-0.175036, -0.190023, 0.966051) (0, 0)
(-1.8,-3.4,1.71538) (-0.559002, -0.565657, 0.606258) (0, 0)
(-1.4,-3.4,1.93918) (-0.175036, -0.190023, 0.966051) (0, 0)
(-1.8,-3,1.94415) (-0.178465, -0.187479, 0.96592) (0, 0)
(-1.8,-3,1.94415) (-0.178465, -0.187479, 0.96592) (0, 0)
(-1.4,-3.4,1.93918) (-0.175036, -0.190023, 0.966051) (0, 0)
(-1.4,-3,1.86194) (0.455302, 0.44612, 0.770504) (0, 0)
(-1.8,-3,1.94415) (-0.178465, -0.187479, 0.96592) (0, 0)
(-1.4,-3,1.86194) (0.455302, 0.44612, 0.770504) (0, 0)
(-1.8,-2.6,1.86552) (0.45353, 0.448934, 0.769915) (0, 0)
(-1.8,-2.6,1.86552) (0.45353, 0.448934, 0.769915) (0, 0)
(-1.4,-3,1.86194) (0.455302, 0.44612, 0.770504) (0, 0)
(-1.4,-2.6,1.48744) (0.619854, 0.616387, 0.485643) (0, 0)
(-1.8,-2.6,1.86552) (0.45353, 0.448934, 0.769915) (0, 0)
(-1.4,-2.6,1.48744) (0.619854, 0.616387, 0.485643) (0, 0)
(-1.8,-2.2,1.48934) (0.618886, 0.61773, 0.485169) (0, 0)
(-1.8,-2.2,1.48934) (0.618886, 0.61773, 0.485169) (0, 0)
(-1.4,-2.6,1.48744) (0.619854, 0.616387, 0.485643) (0, 0)
(-1.4,-2.2,0.873084) (0.656807, 0.655767, 0.372255) (0, 0)
(-1.8,-2.2,1.48934) (0.618886, 0.61773, 0.485169) (0, 0)
(-1.4,-2.2,0.873084) (0.656807, 0.655767, 0.372255) (0, 0)
(-1.8,-1.8,0.873642) (0.656346, 0.656346, 0.37205) (0, 0)
(-1.8,-1.8,0.873642) (0.656346, 0.656346, 0.37205) (0, 0)
(-1.4,-2.2,0.873084) (0.656807, 0.655767, 0.372255) (0, 0)
(-1.4,-1.8,0.115538) (0.665764, 0.665701, 0.337047) (0, 0)
(-1.8,-1.8,0.873642) (0.656346, 0.656346, 0.37205) (0, 0)
(-1.4,-1.8,0.115538) (0.665764, 0.665701, 0.337047) (0, 0)
(-1.8,-1.4,0.115538) (0.665701, 0.665764, 0.337047) (0, 0)
(-1.8,-1.4,0.115538) (0.665701, 0.665764, 0.337047) (0, 0)
(-1.4,-1.8,0.115538) (0.665764, 0.665701, 0.337047) (0, 0)
(-1.4,-1.4,-0.664747) (0.661554, 0.661554, 0.35312) (0, 0)
(-1.8,-1.4,0.115538) (0.665701, 0.665764, 0.337047) (0, 0)
(-1.4,-1.4,-0.664747) (0.661554, 0.661554, 0.35312) (0, 0)
(-1.8,-0.999999,-0.664321) (0.661876, 0.661125, 0.353318) (0, 0)
(-1.8,-0.999999,-0.664321) (0.661876, 0.661125, 0.353318) (0, 0)
(-1.4,-1.4,-0.664747) (0.661554, 0.661554, 0.35312) (0, 0)
(-1.4,-0.999999,-1.34295) (0.637888, 0.636958, 0.432877) (0, 0)
(-1.8,-0.999999,-0.664321) (0.661876, 0.661125, 0.353318) (0, 0)
(-1.4,-0.999999,-1.34295) (0.637888, 0.636958, 0.432877) (0, 0)
(-1.8,-0.599999,-1.34124) (0.638664, 0.635874, 0.433327) (0, 0)
(-1.8,-0.599999,-1.34124) (0.638664, 0.635874, 0.433327) (0, 0)
(-1.4,-0.999999,-1.34295) (0.637888, 0.636958, 0.432877) (0, 0)
(-1.4,-0.599999,-1.81018) (0.541667, 0.537925, 0.645937) (0, 0)
(-1.8,-0.599999,-1.34124) (0.638664, 0.635874, 0.433327) (0, 0)
(-1.4,-0.599999,-1.81018) (0.541667, 0.537925, 0.645937) (0, 0)
(-1.8,-0.199999,-1.8067) (0.543096, 0.535619, 0.646652) (0, 0)
(-1.8,-0.199999,-1.8067) (0.543096, 0.535619, 0.646652) (0, 0)
(-1.4,-0.599999,-1.81018) (0.541667, 0.537925, 0.645937) (0, 0)
(-1.4,-0.199999,-1.99117) (0.0690257, 0.0595078, 0.995839) (0, 0)
(-1.8,-0.199999,-1.8067) (0.543096, 0.535619, 0.646652) (0, 0)
(-1.4,-0.199999,-1.99117) (0.0690257, 0.0595078, 0.995839) (0, 0)
(-1.8,0.200001,-1.98608) (0.0720121, 0.0561899, 0.99582) (0, 0)
(-1.8,0.200001,-1.98608) (0.0720121, 0.0561899, 0.99582) (0, 0)
